Center_Longitude,Center_Latitude
2.866702758333333,36.68834727592593
2.8664951486486485,36.68834273648648
2.8662382444444443,36.688206236296296
2.866113216788321,36.68827891240876
2.866693821686747,36.688341406024094
2.8664606480620156,36.68834871860465
2.866195502463054,36.68830008817734
2.8661424798816566,36.68832654852071
